Death Trash Language File		
#AskActivateCheatsDescription:	Activating cheats will mark the current savegame.	Tranpak aktibatzeak oraingo partida aldatuko du.
#Activate:	Activate	Aktibatu
#CannotUseWhileCombatModeIsDisabled:	Cannot use while combat mode is disabled	Ezin da erabili borroka modua desaktibatuta dagoenean
#Saving:	SAVING	GORDETZEN
#CharacterNameUnknown:	???	???
#CharacterNameUnimportant:	Stranger	Arraroa
#Resources:	Resources	Baliabideak
#Items:	Items	Objektuak
#ControllerPromptsPlayerOne:	Controller Glyphs	Aginte-kontrolak 1
#ControllerPromptsPlayerTwo:	Controller Glyphs Pl. 2	Aginte-kontrolak 2
#DialogueZoomNeverZoom:	Never	Inoiz ez
#DialogueZoom:	Zoom while in dialogue	Elkarriztekan Zoom egin
#Animalism:	Animalism	Animaliak
#LanguageOverride:	Hotkey Language Override	Tekla azkarra hizkuntza baliogabetzeko
#EquipmentEquipped:	Equipped	Ekipatua
#EquipmentSame:	Same	Berbera
#VSync:	VSync (Default)	Vsync (Defektuz)
#WorldMapFoundItems:	Found something	Zerbait aurkitu duzu
#ItemMissing:	Item missing	Falta diren objektuak
#TutorialStealthUseToggle:	Toggle [0]{0}||with {1}||	Txandakatu [0]{0}||{1}-rekin||
#BindingsSecondPlayer:	Bindings||Player 2	Kontrolak||2 Jokalari
#MapLoading:	Gathering knowledge...	Ezagutza biltzen...
#WaitingOnOtherPlayer:	Waiting on other player...	Beste jokalariaren zain
#AskActivateCheatsWarnAchievementsDescription:	Activating cheats will mark the current savegame for not getting Achievements.	Tranpak aktibatzeak egungo partida aldatuko du eta ezingo duzu lorpenik lortu.
#GamepadVibrationIfAvailable:	Controller Vibration (if available)	Agintearen bibrazioa (eskuragarri badago)
#UseSteamInput:	Steam Input (will be added later)	Steam menua (aurrerago gehituko da)
#Toggle:	Inventory	Inbentarioa
#ExtraModules:	Mod Scenarios	Mod-agertokia
#AttachBasicInfo:	Attach Basic Hardware and Game Info	Jokoaren oinarrizko hardwarea eta informazioa erantsi
#AttachLog:	Attach Log File	Erregistro-fitxategia erantsi
#AttachPreviousLog:	Attach Log File From Previous Application Start	Aurreko hasierako erregistro-fitxategia erantsi
#FeedbackClear:	Clear	Garbitu
#FeedbackOk:	Ok	Ados
#FeedbackCancel:	Cancel	Ezeztatu
#FeedbackSend:	Send	Bidali
#FeedbackAttachScreenshot:	Attach Screenshot:||(Low Resolution)	Pantaila-argazkia erantsi:||(bereizmen baxua)
#EnterText:	Enter text...	Testua sartu...
#FeedbackDescription:	Write feedback about the game or report a bug.||You can also contact us here: team@deathtrash.com	Jokoari buruzko iruzkinak idatzi edo akatsen baten berri eman.||Gurekin harremanetan jartzeko: team@deathtrash.com
#FeedbackHelp:	Shortcuts:||F1: Toggle Form (keeps text, renews screenshot)||Ctrl or Command + Enter: Send Form	Lasterbideak:||F1: F1: Txandakatu (testua mantendu, pantaila-argazkia berriztu)||Ctrl edo Komandoa + Enter: Bidali formularioa
#FeedbackNameDescription:	Your name / nickname	Zure izena / ezizena
#FeedbackContentDescription:	Feedback / Bug Description	Feedback / Errorearen deskribapena
#FeedbackSentSuccessfully:	Feedback sent successfully	Feedback-a ondo bidali da.
#FeedbackSending:	Sending...	Bidaltzen...
#FeedbackNote:	Press {0} anytime||to report feedback & bugs.	Sakatu {0} edozein unetan||iruzkinak bidaltzeko
#PartyMustStayTogether:	You need to stay together	Elkarrekin egon behar duzue
#LocalCoopMode:	Local Co-Op Mode	Kooperatibo-modu lokala
#LocalCoopModeSharedScreen:	Shared Screen	Pantaila partekatua
#LocalCoopModeSplitScreen:	Split Screen	Pantaila zatitua
#ShowDirectory:	Show Export Directory	Esportazioen direktorioa erakutsi
#SaveAndContinue:	Save and Continue	Gorde eta jarraitu
#WaitOnOtherPlayer:	Please wait	Mesedez, itxaron
#UseSecondScreen:	Second Screen	Bigarren pantaila
#QuickLoadNotAllowedNow:	Loading not possible	Ezin da kargatu
#DemoDisclaimer:	You might experience bugs and||work in progress features.||||The final version will contain more locations and story, more combat variations and non-combat gameplay.	Baliteke akatsak izatea eta||akatsak aldez aurreko bertsioa dela eta.||||Azken bertsioak kokapen eta historia gehiago izango ditu, borroka-mota gehiago eta aurkitu beharreko gauzak gehiago.
#LoggedInAs:	Logged in:	Konektatuta:
#HeadWearable:	Head	Burua
#ClothColor:	Cloth Color	Arroparen kolorea
#Services:	Services	Zerbitzuak
#Doctor:	Doctor	Doctorea
#WillHealFully:	Will heal fully.	Erabat sendatuko zaitu.
#LocationTutorialHubFirstLevel:	Awakening	Esnatzea
#AskOverwriteProfile:	Overwrite Profile?	Profila aldatu?
#SinceLastSave:	since latest Savegame	Gordetako azken partida
#Skill:	Skill	Trebetasuna
#Attribute:	Attribute	Atributua
#MindWarpPrompt:	{0} Mindwarp	{0} adimen jauzia
#MindNodeChallenge:	Challenge	Erronka
#MindWarpHostile:	Hostile	Etsaia
#Thought:	Thought	Pentsamendua
#Knowledge:	Knowledge	Ezagutza
#MindWarpRewardTaken:		
#LocationNewDelphi:	New Delphi	Delphi Berria
#PoisonEffect:	Poison	Pozoia
#SinceSaving:	since saving	gorde zenetik
#SavedOn:	Saved on:	Gordeta:
#PlayerNotYetSelfAware:	You don't have enough awareness yet.	Ez duzu nahikoa pertzepzio
#NotEnoughAwareness:	Not enough awareness	Ez dago pertzepzio nahikorik
#SkillChance:	Success	Arrakasta
#LocationFleshCrater:	Flesh Crater	Haragi-kraterra
#NoLoreEntries:	No Entries	Sarrerarik gabe
#LoreCodex:	Knowledge	Ezagutza
#Memorize:	Memorize	Buruz ikasi
#Memorizing:	Memorizing...	Ikasten...
#HelpTextCloseOneButton:	Close {0}	Itxi {0}
#VirtualWorldModule:	Cyberwomb Module	Umetoki zibernetikoaren modulua
#DoRestart:	Restart	Berrabiarazi
#RestartQuestion:	Abandon current game||and restart?	Partida utzi||eta berriz hasi?
#QuestionOverwriteSavegame:	Overwrite Savegame?	Aurreko partidaren gainean idatzi?
#AutomaticItemSorting:	Automatic Inventory Sorting	Inbentario automatikoki antolatu
#DebugConsoleHelp:	<size=16><b>Common Commands</b></size>||||Invulnerable||Unstuck||Item||Level Hub||||<size=16><b>In-game Shortcuts</b></size>||||Shortcuts can be enabled by using the Console Command <i>Enable Debug Shortcuts</i>.||||F7   Toggle showing Hitboxes (WIP)||F8   Toggle Slow Motion Time||<size=14>Set Slow Motion speed through Console: <i>Set Slow Motion Time Scale</i></size>	<size=16><b>Komando estandarrak</b></size>||||Garaitezina||Libratu||Objektua||Hub Maila||||<size=16><b>Joko-lasterbideak</b></size>||||Lasterbideak komandoen kontsolan aktiba daitezke <i>Aktibatu debug komandoak</i>.||||F7 Aktibatu Hitbox-ak (WIP)||F8 Aktibatu modu geldoa||<size=14>Abiadura modu motelean jar dezakezu kontsolan: <i>Aktibatu eskala modu geldoan</i></size>
#FeedbackFormAdditionalHelp:	Can be called from anywhere	Edonon erabil daiteke
#MinimapUsage:	Map	Mapa
#MinimapUsageToggle:	Toggle	Aktibatu
#MinimapUsageHoldPressed:	Hold Pressed	Eduki sakatuta
#FeedbackProcessingData:	Gathering data...	Datuak biltzen...
#LeftControl:	Ctrl Left	Ctrl Ezk
#RightControl:	Ctrl Right	Ctrl Esk
#LeftShift:	Shift Left	Shift Ezk
#RightShift:	Shift Right	Shift Esk
#NoQuickItemLeft:	Item missing	Falta den objektua
#AssignActionBar:	Equip	Ekipatu
#NoWeapons:	None	Ezer ez
#NoAbilities:	None	Ezer ez
#Select:	Select	Hautatu
#ActionWheelWeapons:	Equipped Weapons	Ekipatutako armak
#ActionWheelItems:	Equipped Items	Ekipatutako objektuak
#ActionWheelAbilities:	Equipped Abilities	Ekipatutako trebetasunak
#ActionSelection:	Equipment	Taldea
#StealthOrStance:	Stealth	Isilean ibili
#InventoryBody:	Body	Gorputza
#LocationOldTrees:	Old Trees	Zuhaitz zaharrak
#TutorialActionSelectionMouse:	Select Equipment||{0}	Taldea hautatu||{0}
#TutorialActionSelectionGamepad:	Select Equipment||{0} and {1} and {2}	Hautatu ekipoa||{0} eta {1} eta {2}
#Or:	or	edo
#LocationTheWall:	The Wall	Horma
#WillGrantExperiencePoints:	Grants {0} experience points.	{0} esperientzia-puntu ematen ditu.
#Consume:	Consume	Kontsumitu
#Implants:	Implants	Inplanteak
#AlreadyOwnsItem:	You own this one already	Dagoeneko badaukazu
#QuestTaskVisitCyberwomb:	Use a Cyberwomb machine	Umetoki zibernetikoko makina erabili
#MemorizeButton:	{0} Memorize	{0} Buruz ikasi
#PlayerMissingCraftingKnowledge:	Missing crafting knowledge.	Fabrikazio-ezagutza falta da.
#Book:	Book	Liburua
#TutorialHealthSelect:	Select Nano Health {0}	Aukeratu osasun Nano-a {0}
#LearnedPerkMessage:	Learned:	Ikasitakoa:
#EnergyRestored:	Focus Energy restored	Ikuspegi energia berreskuratuta
#SecondaryAbility:	Mode Ability	Trebetasun-modua
#PassiveTrait:	Passive	Pasiboa
#MainAbility:	Active Ability	Trebetasuna aktibatuta
#TutorialStealthPickUpItem:	Pick up the Stealth module	Isilean ibiltzeko modulua jasotzen du
#TutorialStealthEquipItem:	Equip the Stealth module	Isilean ibiltzeko modulua ekipatzen du
#TutorialNavigateToBodyInventoryTabMouse:	Click on the Body Tab	Egin klik Gorputzaren Fitxan
#TutorialNavigateToBodyInventoryTabController:	Open Body Inventory {0}{1}	Gorputzaren inbentarioa ireki {0}{1}
#LocationTitansHead:	Titans Head	Titan-burua
#LocationTitansHeart:	Titans Heart	Titanaren bihotza
#LocationTitansGuts:	Titans Guts	Titanaren tripak
#LostItemMessage:	Lost:	Galduta:
#EnergyAlreadyFull:	Focus Energy already full	Fokuratzeko energia beteta dago
#Utilities:	Gadgets	Tramankuluak
#HighlightAllToggle:	Toggle	Aktibatu
#HighlightAllAlways:	Always	Beti
#HighlightAllHoldPressed:	Hold Pressed	Sakatuta mantendu
#StatsNotAvailable:	Not available.	No disponible
#StealthDescription:	Influences how fast other characters discover you.||Increases Backstabbing Damage: {0} *	Influye que tan rápido te descubren otros personajes.||Aumenta el daño de la puñalada: {0} *
#LocationGodhuntersPrisonMiddle:	Godhunters' Prison	Prisión de Cazadioses
#NoActiveAbilityEquipped:	No Active Ability equipped	No hay habilidad activa equipada
#NoStealthAbilityEquipped:	No Stealth Ability equipped	No hay habilidad de sigilo equipada
#TutorialActiveAbilitySelection:	Select [0]{0}||with {1}	Selecciona: [0]{0} con {1}
#TutorialBlockAbility:	Block incoming attacks {0}	Bloquea los ataques {0}
#LocationGodhuntersPrisonLowest:	Godhunters' Prison	Prisión de Cazadioses
#EnterTextRequired:	Required	Necesario
#LocationGodhuntersPrisonUpper:	Godhunters' Prison	Prisión de Cazadioses
#WillHealPointsOfHealthInstant:	Will heal {0} health instantly.	Curará {0} al instánte
#FocusEnergy:	Infection	Infección
#TutorialUseActiveAbilityAnywhere:	Now use [0]{0}||with {1}	Usa [0]{0} con {1}
#TutorialThrowableItemSelection:	Select [0]{0}||with {1}	Selecciona [0]{0} con {1}
#TutorialThrowableItemUsage:	Throw [0]{0}||by holding and releasing {1}	Arroja [0]{0}manteniendo y soltando {1}
#GivePartner:	Give Partner	Dar a compañero
#GiveItemToPartner_NotFound:	Partner not available	Compañero no disponible
#GiveItemToPartner_NotReady:	Partner not ready	Compañero no listo
#GiveItemToPartner_NotEnoughSpace:	Not enough space	Sin espacio suficiente
#LearnButton:	{0} Learn	{0} Aprender
#Learning:	Learning...	Aprendiendo
#FrameRateLimit:	Frame Rate	Imágenes por segundo
#ErrorDontSendFeedbackAndQuit:	Just quit	Salir simplemente
#ErrorSendFeedbackAndQuit:	Send	Enviar
#ErrorSending:	Sending...	Enviando...
#ErrorEncountered:	Encountered Script Error.||Please send us the report.||You can restart the game afterwards.	Error de script encontrado.||Por favor, envíanos un informe.||Podrás reiniciar el juego después.
#ErrorEnterAdditionalInfo:	Enter optional additional info...	Introduce información adicional...
#NoValidTargetForPickpocketing:	No valid target	Objetivo no válido
#StealthActionFailed:	You have been discovered!	¡Te han descubierto!
#Max30:	Forced Max 30	Forzado Máx 30
#Max60:	Forced Max 60	Forzado Máx 60
#Max120:	Forced Max 120	Forzado Máx 120
#Max144:	Forced Max 144	Forzado Máx 144
#Merchant:	Merchant	Mercader
#ItemEnhancementAlreadyApplied:	Already applied on this item	Ya aplicado en este objeto
#OverwriteModificationConfirmation:	Overwrite modification?	¿Sobreescribir modificación?
#OverwriteModification:	Apply	Aplicar
#MouseInputInCombatFullManual:	No point & click	Sin apuntar y disparar
#ShowHealthBars:	Show Enemy Health Bars	Mostrar barras de salud enemigas
#CustomUISize:	Custom UI Scale	Escala de UI personalizada
#CameraZoomMode:	Camera Zoom Non-Combat	Zoom de cámara fuera de combate
#CameraNear:	Near	Cercano
#CameraFar:	Far	Lejano
#NoValidTargetForItemEnhancement:	No valid items	No hay objetos válidos
#ErrorLevelHubDataMissing:	LevelHub Data is missing	Faltan datos de LevelHub
#Achievements:	Achievements	Logros
#OfflineAchievementNameHidden:	[ Hidden ]	[ Oculto ]
#OfflineAchievementDescriptionHidden:	[ Hidden Description ]	[ Descripción Oculta ]
#AchievementUnlockedTitle:	Unlocked:	Desbloqueado:
#Sickness:	Sickness	Enfermedad
#NoValidTargetForStealthAttacks:	No valid target	Objetivo no válido
#UserNameNotSignedIn:	[Not signed in]	[Sin conexión]
#DialogueZoomZoomForController:	For controller	Para mando
#Mental:	Mental	Mental
#MentalDescription:	Resistance against any kind of mental damage.	Resistencia contra todo tipo de daño mental.
#Biological:	Biological	Biológico
#BiologicalDescription:	Resistance against any kind of biological damage.	Resistencia contra todo tipo de daño biológico.
#PatchNotes:	Patch Notes	Notas de parche
#RequirementsNotVisibleOnVirtualCharacter:	Requirements not visible here	Requisitos no visibles aquí
#CombatModeNotAvailableBecauseOfPacifism:	You cannot use this because of your pacifism!	¡No puedes usar esto debido a tu pacifismo!
#CannotUseBecauseVeganism:	You cannot use this because of your veganism	No puedes usar esto siendo vegano
#AdditionalChallenges:	Extra Challenges	Desafíos extra
#PermadeathDescription:	Has only one savegame and deletes this savegame when you die.	Solo tienes una partida y se borrará cuando mueras.
#WeaponDescriptionDamage:	Damage	Daño
#WeaponDescriptionRateOfFire:	Rate of fire	Cadencia de fuego
#WeaponDescriptionScatter:	Scatter	Dispersión
#WeaponDescriptionSpeed:	Speed	Velocidad
#WeaponDescriptionSeconds:	sec	seg
#Stash:	Stash	Alijo
#ScreenShakeSettingNone:	None	Nada
#ScreenShakeSettingLight:	Light	Ligero
#ScreenShakeSettingFull:	Full	Lleno
#Input:	Input	Input
#ButtonPromptsAutomatic:	Automatic	Automático
#ButtonPromptsXboxOne:	Xbox One	Xbox One
#ButtonPromptsXbox360:	Xbox 360	Xbox 360
#ButtonPromptsPlaystation4:	Playstation 4	Playstation 4
#ButtonPromptsNintendoSwitch:	Nintendo Switch	Nintendo Switch
#MeleeBlunt:	Melee Blunt	Cuerpo a cuerpo contundente
#MeleeSharp:	Melee Sharp	Cuerpo a cuerpo de filo
#Stealth:	Stealth	Sigilo
#Crafting:	Crafting	Fabricación
#Unlimited:	Unlimited	Ilimitado
#Placeholder:	Placeholder	Placeholder
#MapOverviewStyle:	Map Overview	Vista general de mapa
#MapOverviewStyleAbstract:	Abstract	Abstracto
#MapOverviewStyleRendered:	Rendered	Renderizado
#Mods:	Mods	Mods
#PlayingCustomModule:	Custom module:	Módulo personalizado
#ModdingManifestFileHasInvalidJSON:	JSON in mod.manifest is not valid.	JSON en el manifiesto del mod no válido.
#ModdingErrorCreatingModsDirectory:	Error setting up for modding	Error ejecutando el mod
#ModdingCouldNotFindManifestFile:	Couldn't find mod.manifest file.	No se puede encontrar el manifiesto del mod
#ModdingInvalidJsonInAssetFile:	Invalid JSON in modded file.	JSON inválido en el archivo mod.
#Error:	Error	Error
#ErrorCouldNotLoadLevel:	Couldn't load level {0}.	No se puede cargar el nivel {0}
#ErrorCouldNotFindLevelHub:	Couldn't find LevelHub with Id {0}.	No se puede encontrar LevelHub con Id {0}
#ErrorSaveGameIncompatible:	Error: Savegame is incompatible	Error. Partida no compatible
#SteamVersionNotUsingSteam:	Using Steam version but not running through Steam.||Different save games, no cloud sync, no Steam features.	Usar versión de Steam sin ejecutar Steam.||Causa diferentes partidas sin sincronización de la nube ni características de Steam.
#GOGVersionNotUsingGOG:	Achievements will not be synced.	Los logros no se sincronizarán.
#Warning:	Warning	Advertencia
#ModdingModIdConflict:	Mod Id Conflict: {0}	Conflicto con ID de mod: {0}
#QuestLocationUnknown:	???	???
#QuestLocation:	Location	Ubicación
#Technology:	High tech	Alta tecnología
#LevelEditorQuestionReimportPrefabs:	Reimport Prefabs?	¿Reimportar prefabs?
#LevelEditorQuestionSaveLevel:	Save Level?	¿Guardar nivel?
#LevelEditorQuestionSaveChanges:	Save changes?	¿Guardar cambios?
#LevelEditorQuestionReplaceBackground:	Replace background?	¿Reemplazar fondo?
#ReturnToLevelEditor:	Return To||Level Editor	Regresar al||Editor de nivel
#LeaveRuntimeEditor:	Leave Editor?	¿Salir del editor?
#SteamworksSetVisibilityOfNewWorkshopItem:	Set visibility of new workshop item	Activar visibilidad en la workshop
#SteamworksHasLocalFileIdButNotPublishedAskPublishAnew:	Couldn't find published item anymore. Publish as new item?	No se puede encontrar el objeto publicado. ¿Publicar como nuevo?
#SteamworksNoLocalModsFoundForPublishingOrUpdating:	No local mods found for publishing or updating	No hay mods locales para publicar o actualizar
#SteamworksSelectModForPublishingOrUpdating:	Select mod for publishing or updating	Selecciona el mod para publicar o actualizar
#SteamworksSelectModForUnpublishing:	Select mod for unpublishing	Selecciona el mod para retirarlo
#SteamworksGettingListOfPublishedItems:	Getting list of published workshop items	Obteniendo lista de objetos de la workshop
#SteamworksNoPublishedItemsFound:	No published workshop items found	No hay objetos encontrados en la workshop
#ModdingCouldNotCreateModInvalidName:	Could not create mod. Name {0} is invalid.	No se puede crear el mod. Nombre {0} es inválido.
#ModdingCouldNotCreateModDirectoryAlreadyExists:	Could not create mod. Directory {0} already exists.	No se puede crear el mod. El directorio {0} ya existe.
#ModdingCouldNotCreateLevelHubInvalidName:	Could not create level hub. Name {0} is invalid.	No se puede crear levelhub. Nombre {0} no válido.
#QuestionResetStats:	Reset stats?	¿Reiniciar estadísticas?
#ConfirmResetStats:	Ok	OK
#QuestionResetVisuals:	Reset character visuals?	¿Reiniciar aspecto del personaje?
#ConfirmResetVisuals:	Ok	OK
#BoughtItems:	Bought Items	Objetos comprados
#BoughtTypesOfItems:	Bought different items	Comprados diferentes objetos
#Website:	www.deathtrash.com	www.deathtrash.com
#AlwaysShowHealthNumbersForPlayer:	Player Health Bar: Show Number	Barra de salud del jugador. Mostrar número
#NotAvailableInDemo:	Only available||in full game version	Solo disponible||en la versión completa del juego
#ShowPlayerPortraitInDialogue:	Show player portrait in dialogue	Mostrar retrato del jugador en diálogos
#StandaloneDemoDisclaimer:	This demo contains the first 1-2 hours of the full Early Access version.||||You can continue your save game when playing the Early Access version.||||<color=#FFA68B> Press any key or button to start </color>	Esta demo contiene las primeras horas de la versión de Acceso anticipado.||||Podrás continuar con tu partida guardada al jugar la versión de Acceso Anticipado.||||<color=#FFA68B> Pulsa cualquier tecla para continuar </color>
